# Constructed from biom file
#OTU ID	LDD0R1	LDD0R2	LDD0R3	LDD10CF70R1	LDD10CF70R2	LDD10CF70R3	LDD10MHPR1	LDD10MHPR2	LDD10MHPR3	LDD10MLPR1	LDD10MLPR2	LDD10MLPR3	LDD10MR1	LDD10MR2	LDD10MR3	LDD10NUSR1	LDD10NUSR2	LDD10NUSR3	LDD10OKAR1	LDD10OKAR2	LDD10OKAR3	LDD10PKMR1	LDD10PKMR2	LDD10PKMR3	LDD10PR1	LDD10PR2	LDD10PR3	LDD10RIBR1	LDD10RIBR2	LDD10RIBR3	LDD10SBMR1	LDD10SBMR2	LDD10SBMR3	LDD5CF70R1	LDD5CF70R2	LDD5CF70R3	LDD5MHPR1	LDD5MHPR2	LDD5MHPR3	LDD5MLPR1	LDD5MLPR2	LDD5MLPR3	LDD5MR1	LDD5MR2	LDD5MR3	LDD5NUSR1	LDD5NUSR2	LDD5NUSR3	LDD5OKAR1	LDD5OKAR2	LDD5OKAR3	LDD5PKMR1	LDD5PKMR2	LDD5PKMR3	LDD5PR1	LDD5PR2	LDD5PR3	LDD5RIBR1	LDD5RIBR2	LDD5RIBR3	LDD5SBMR1	LDD5SBMR2	LDD5SBMR3	WTD0R1	WTD0R2	WTD0R3	WTD10CF70R1	WTD10CF70R2	WTD10CF70R3	WTD10MHPR1	WTD10MHPR2	WTD10MHPR3	WTD10MLPR1	WTD10MLPR2	WTD10MLPR3	WTD10MR1	WTD10MR2	WTD10MR3	WTD10NUSR1	WTD10NUSR2	WTD10NUSR3	WTD10OKAR1	WTD10OKAR2	WTD10OKAR3	WTD10PKMR1	WTD10PKMR2	WTD10PKMR3	WTD10PR1	WTD10PR2	WTD10PR3	WTD10RIBR1	WTD10RIBR2	WTD10RIBR3	WTD10SBMR1	WTD10SBMR2	WTD10SBMR3	WTD5CF70R2	WTD5CF70R3	WTD5MHPR1	WTD5MHPR2	WTD5MHPR3	WTD5MLPR1	WTD5MLPR2	WTD5MLPR3	WTD5MR1	WTD5MR2	WTD5MR3	WTD5NUSR1	WTD5NUSR2	WTD5NUSR3	WTD5OKAR1	WTD5OKAR2	WTD5OKAR3	WTD5PKMR1	WTD5PKMR2	WTD5PKMR3	WTD5PR1	WTD5PR2	WTD5PR3	WTD5RIBR1	WTD5RIBR2	WTD5RIBR3	WTD5SBMR1	WTD5SBMR2	WTD5SBMR3
1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (DDT) degradation	0.0	0.0	2.0	16.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	83.0	76.0	0.0	9.0	12.0	27.0	0.0	0.0	0.0	25.0	0.0	3.0	6.0	0.0	0.0	2.0	2.0	8.0	4.0	1.0	2.0	26.0	7.0	23.0	5.0	1.0	2.0	1.0	3.0	5.0	3.0	483.0	4.0	5.0	3.0	5.0	136.0	17.0	8.0	0.0	3.0	3.0	463.0	762.0	1148.0	0.0	0.0	0.0	88.0	2.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	252.0	4.0	53.0	189.0	12.0	30.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	2.0	23.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	88.0	7.0	20.0
ABC transporters	292844.0	222713.0	235388.0	136983.0	76422.0	139173.0	180666.0	269123.0	296439.0	625897.0	238553.0	203378.0	145255.0	353316.0	238082.0	191159.0	381386.0	309273.0	431494.0	265695.0	401048.0	219843.0	237694.0	694524.0	313657.0	240997.0	447366.0	200644.0	501257.0	160837.0	206634.0	167431.0	203884.0	190249.0	101977.0	245326.0	286197.0	524359.0	233560.0	279408.0	204406.0	376989.0	302153.0	213470.0	381332.0	127924.0	830314.0	1790923.0	522605.0	649520.0	326139.0	763513.0	408847.0	1157682.0	466629.0	528059.0	265275.0	228367.0	224616.0	297061.0	396944.0	701948.0	607614.0	339964.0	336230.0	378675.0	181383.0	110067.0	353743.0	20209.0	120574.0	225359.0	552329.0	174607.0	443288.0	437318.0	56487.0	139395.0	465323.0	402978.0	685814.0	1109873.0	138924.0	333301.0	911298.0	259717.0	284225.0	366765.0	209807.0	462204.0	139277.0	205879.0	32619.0	178775.0	207185.0	91791.0	366171.0	216516.0	625016.0	538289.0	473605.0	409090.0	161123.0	142043.0	251417.0	319597.0	138261.0	52852.0	84675.0	328625.0	709412.0	516845.0	313364.0	1226300.0	1479982.0	1590659.0	100404.0	352551.0	167123.0	189881.0	757340.0	418516.0	738778.0	405927.0	475628.0
Adherens junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adipocytokine signaling pathway	1804.0	1192.0	1753.0	2182.0	1699.0	5471.0	2180.0	1383.0	2658.0	3154.0	2237.0	2592.0	1812.0	3727.0	2888.0	2296.0	2963.0	3274.0	7257.0	4690.0	4332.0	3726.0	3320.0	9703.0	2695.0	1388.0	4494.0	4353.0	4487.0	3313.0	4987.0	2862.0	4142.0	702.0	975.0	1532.0	3642.0	2322.0	3205.0	3839.0	1257.0	2670.0	3487.0	2477.0	4176.0	795.0	3740.0	6720.0	6301.0	12180.0	4391.0	3268.0	2723.0	4317.0	7183.0	4366.0	1834.0	1181.0	755.0	1164.0	3196.0	8112.0	9904.0	2020.0	4489.0	3152.0	3051.0	1003.0	3614.0	282.0	1610.0	2803.0	3568.0	2709.0	2739.0	2583.0	608.0	1982.0	3193.0	3574.0	4125.0	15292.0	1576.0	4700.0	11898.0	1966.0	2731.0	2450.0	654.0	1618.0	2351.0	2685.0	726.0	4217.0	3667.0	931.0	1156.0	328.0	3344.0	2113.0	1340.0	1870.0	493.0	716.0	2839.0	2226.0	1298.0	637.0	762.0	1433.0	7445.0	3594.0	5876.0	3739.0	5769.0	9687.0	317.0	1331.0	584.0	984.0	3185.0	2963.0	5856.0	2156.0	2140.0
African trypanosomiasis	704.0	479.0	761.0	666.0	440.0	510.0	988.0	859.0	1369.0	378.0	276.0	586.0	1005.0	2395.0	1528.0	1231.0	1773.0	1841.0	1554.0	875.0	1045.0	1412.0	1442.0	3884.0	866.0	135.0	1360.0	1824.0	2516.0	1735.0	837.0	1002.0	968.0	387.0	582.0	877.0	1937.0	1017.0	1577.0	473.0	85.0	397.0	1749.0	1203.0	2132.0	529.0	3153.0	6099.0	4010.0	2530.0	1474.0	2493.0	1487.0	3819.0	1706.0	1188.0	550.0	823.0	655.0	759.0	940.0	1423.0	2397.0	243.0	748.0	363.0	852.0	560.0	1402.0	139.0	823.0	1340.0	532.0	210.0	558.0	1318.0	353.0	1016.0	1846.0	1744.0	2597.0	7624.0	710.0	2281.0	3732.0	899.0	1544.0	402.0	99.0	381.0	878.0	1397.0	331.0	992.0	1291.0	459.0	593.0	276.0	1692.0	1030.0	688.0	220.0	69.0	89.0	1412.0	1254.0	664.0	321.0	378.0	1147.0	3499.0	1928.0	1367.0	3603.0	4991.0	7398.0	124.0	479.0	160.0	591.0	2468.0	1653.0	3854.0	1615.0	1802.0
Alanine, aspartate and glutamate metabolism	74209.0	55904.0	58072.0	35044.0	21400.0	56187.0	43487.0	59223.0	77317.0	99314.0	47606.0	46223.0	32164.0	77202.0	54069.0	38909.0	67568.0	58442.0	82802.0	62636.0	66213.0	49885.0	55975.0	141691.0	51875.0	32794.0	86603.0	59984.0	90213.0	52388.0	47422.0	37731.0	45030.0	47006.0	19154.0	60507.0	66943.0	159365.0	53526.0	53623.0	30885.0	61654.0	70258.0	50877.0	85751.0	21184.0	116866.0	241613.0	114619.0	130516.0	87089.0	126480.0	95815.0	164295.0	90861.0	91249.0	42549.0	46623.0	52754.0	65831.0	56795.0	105223.0	115910.0	97538.0	80728.0	96401.0	48899.0	19951.0	70888.0	4639.0	28207.0	50674.0	103987.0	40108.0	78168.0	83878.0	11089.0	31473.0	82417.0	84033.0	112065.0	225180.0	25253.0	76728.0	159038.0	47005.0	54708.0	64324.0	29896.0	75167.0	42273.0	49778.0	10378.0	39920.0	45550.0	19907.0	98377.0	54960.0	181817.0	163851.0	144181.0	63279.0	23707.0	21100.0	59400.0	61333.0	31627.0	12336.0	18837.0	46839.0	128628.0	91976.0	65145.0	188263.0	197060.0	268389.0	14174.0	53147.0	24287.0	41606.0	132245.0	93583.0	127712.0	64066.0	69901.0
Aldosterone-regulated sodium reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alzheimer's disease	3920.0	2948.0	2923.0	3386.0	1516.0	3163.0	2065.0	3965.0	4155.0	4930.0	2573.0	2501.0	1330.0	3340.0	2254.0	1659.0	3840.0	2709.0	11469.0	5642.0	6816.0	5947.0	6396.0	18008.0	3141.0	2364.0	4474.0	5230.0	7662.0	6173.0	2566.0	1725.0	2414.0	2343.0	975.0	2982.0	2702.0	9602.0	2148.0	4148.0	1858.0	3509.0	3049.0	2373.0	3846.0	1304.0	8411.0	18386.0	11494.0	11276.0	8320.0	11289.0	10385.0	15342.0	11329.0	8281.0	2947.0	2964.0	3349.0	3518.0	5134.0	11072.0	11009.0	5307.0	4745.0	5540.0	3741.0	1137.0	6742.0	180.0	1097.0	2319.0	4621.0	1850.0	3603.0	6865.0	483.0	1146.0	5502.0	5238.0	7918.0	32841.0	1819.0	9077.0	19125.0	4495.0	6515.0	3380.0	1545.0	3349.0	2852.0	4249.0	911.0	2520.0	2555.0	1160.0	4394.0	2579.0	10408.0	9863.0	8770.0	3272.0	1147.0	1218.0	2427.0	3464.0	1364.0	526.0	967.0	3570.0	11129.0	6973.0	4752.0	18497.0	15640.0	20919.0	772.0	3493.0	1366.0	2119.0	11067.0	4799.0	8328.0	4071.0	4943.0
Amino acid metabolism	21552.0	16311.0	16317.0	8562.0	4937.0	14268.0	10672.0	25183.0	18562.0	39258.0	12892.0	13648.0	8085.0	18733.0	11889.0	11056.0	25211.0	18925.0	17685.0	15583.0	24683.0	11467.0	11359.0	40193.0	13042.0	9501.0	21268.0	11226.0	37618.0	11083.0	6882.0	7181.0	8265.0	12355.0	6045.0	14348.0	14257.0	30798.0	13219.0	20321.0	13275.0	26668.0	18738.0	13673.0	24110.0	8917.0	60493.0	134084.0	20946.0	24749.0	17766.0	56489.0	29554.0	87909.0	21976.0	24808.0	14545.0	15705.0	16148.0	19545.0	19440.0	33452.0	30112.0	25199.0	25456.0	28888.0	13806.0	6506.0	33345.0	1106.0	6902.0	14677.0	35223.0	18298.0	27460.0	46103.0	3330.0	7238.0	37773.0	34802.0	56114.0	44369.0	7809.0	20060.0	49703.0	17235.0	17321.0	20717.0	9966.0	27312.0	9543.0	14124.0	2778.0	7184.0	9966.0	5475.0	23126.0	14107.0	36204.0	30715.0	28808.0	23912.0	8656.0	7614.0	14934.0	21697.0	8500.0	2982.0	6156.0	24784.0	45512.0	34619.0	20703.0	92257.0	111642.0	117847.0	5122.0	19732.0	8568.0	12163.0	58942.0	24849.0	48485.0	26693.0	33445.0
Amino acid related enzymes	111362.0	83872.0	85916.0	53220.0	31142.0	79755.0	60167.0	89031.0	107598.0	145128.0	67155.0	61719.0	45599.0	109379.0	75376.0	53965.0	97587.0	81705.0	121198.0	87868.0	99699.0	67439.0	77412.0	196863.0	79322.0	55595.0	116067.0	83218.0	137324.0	72654.0	60843.0	50363.0	58472.0	67821.0	26900.0	87904.0	90441.0	197647.0	73449.0	81504.0	47809.0	92725.0	101228.0	73823.0	123416.0	30728.0	172263.0	359442.0	144448.0	176952.0	109488.0	184990.0	138005.0	243280.0	139837.0	140445.0	64554.0	68674.0	79594.0	97142.0	84556.0	155789.0	165724.0	138216.0	112675.0	137350.0	68761.0	28026.0	107655.0	6510.0	38878.0	71210.0	142179.0	55291.0	107208.0	139491.0	15511.0	43764.0	125218.0	128998.0	171909.0	314916.0	36364.0	109935.0	216338.0	65935.0	76099.0	91900.0	46903.0	106309.0	58870.0	74325.0	16927.0	51489.0	60907.0	27933.0	140462.0	79203.0	228496.0	202436.0	177117.0	94157.0	35539.0	32614.0	83230.0	88306.0	44544.0	17075.0	27566.0	69974.0	197444.0	134805.0	96846.0	280309.0	293467.0	404871.0	21990.0	80759.0	37437.0	59615.0	201832.0	132715.0	197956.0	93047.0	103431.0
Amino sugar and nucleotide sugar metabolism	127065.0	95388.0	94822.0	45471.0	27635.0	76831.0	61709.0	115474.0	97717.0	183344.0	75904.0	63287.0	45020.0	106893.0	76909.0	51354.0	103168.0	80285.0	72635.0	70386.0	86787.0	67707.0	74918.0	194852.0	88200.0	69435.0	126790.0	81628.0	140989.0	79664.0	55159.0	46629.0	53866.0	77352.0	26763.0	94547.0	85137.0	145580.0	68608.0	62535.0	53001.0	94020.0	97429.0	69209.0	121147.0	34205.0	191937.0	412765.0	127951.0	127933.0	94714.0	199120.0	126558.0	268772.0	99073.0	153103.0	75530.0	75037.0	88437.0	110530.0	79769.0	124652.0	140277.0	174373.0	103587.0	150679.0	68659.0	29059.0	138861.0	6262.0	36621.0	72195.0	188132.0	67224.0	141814.0	229660.0	15081.0	40154.0	162410.0	177546.0	225106.0	248511.0	34701.0	102032.0	208160.0	69372.0	78995.0	114391.0	65985.0	153718.0	56104.0	72806.0	15052.0	47590.0	54947.0	28715.0	162437.0	93862.0	175812.0	145773.0	137640.0	122618.0	49008.0	40718.0	82478.0	93615.0	45747.0	16292.0	33102.0	79257.0	192260.0	145889.0	84943.0	307867.0	335207.0	438437.0	29101.0	105320.0	50223.0	68010.0	259633.0	146892.0	205029.0	103650.0	117056.0
Aminoacyl-tRNA biosynthesis	103553.0	77499.0	75519.0	37811.0	21656.0	59588.0	43058.0	70307.0	83220.0	116408.0	53284.0	47107.0	30303.0	73597.0	51641.0	34055.0	65492.0	50491.0	89376.0	63542.0	66736.0	47335.0	53887.0	137257.0	56380.0	42524.0	85087.0	56305.0	89825.0	48575.0	45265.0	34425.0	42675.0	57522.0	16963.0	73605.0	60159.0	169134.0	48836.0	64329.0	39172.0	75457.0	73677.0	54071.0	88789.0	20194.0	104053.0	217806.0	103115.0	138191.0	87570.0	127836.0	107940.0	152327.0	102292.0	104534.0	47810.0	52684.0	68031.0	80990.0	58432.0	107725.0	120269.0	122630.0	82925.0	112125.0	53518.0	18261.0	84460.0	4286.0	25760.0	48515.0	112271.0	45959.0	85056.0	122356.0	9955.0	28061.0	91913.0	103160.0	122492.0	243117.0	25237.0	78295.0	154453.0	43096.0	51434.0	69295.0	37600.0	82473.0	42607.0	53311.0	12630.0	40978.0	43883.0	20337.0	120015.0	67884.0	190908.0	173944.0	154456.0	78105.0	28858.0	26431.0	58814.0	61615.0	32196.0	11798.0	21152.0	43340.0	136310.0	97289.0	72384.0	191002.0	178722.0	255588.0	16736.0	61854.0	29070.0	46659.0	152417.0	101344.0	127891.0	60438.0	64532.0
Aminobenzoate degradation	26375.0	20233.0	20006.0	11490.0	5578.0	10770.0	9374.0	15354.0	14388.0	25721.0	10552.0	12841.0	7270.0	16325.0	12038.0	10726.0	20364.0	16538.0	45770.0	23072.0	29540.0	18317.0	15278.0	56889.0	13704.0	9681.0	20813.0	15254.0	26316.0	13825.0	13827.0	9457.0	13352.0	14249.0	5168.0	16712.0	14767.0	28158.0	13850.0	19943.0	9416.0	18315.0	18363.0	13303.0	22949.0	6686.0	38429.0	83075.0	43507.0	66554.0	30575.0	43908.0	32997.0	58655.0	46286.0	29661.0	13093.0	14015.0	16098.0	19901.0	29214.0	63111.0	50801.0	42666.0	48449.0	49231.0	14742.0	5863.0	27781.0	1031.0	6669.0	14255.0	20778.0	10430.0	17179.0	31326.0	3029.0	7364.0	28077.0	28455.0	37801.0	95587.0	9153.0	28740.0	78000.0	14029.0	19870.0	14984.0	8005.0	15786.0	8321.0	12446.0	2481.0	15947.0	16388.0	5548.0	29292.0	16425.0	33499.0	25885.0	24702.0	16413.0	5838.0	6077.0	16600.0	19636.0	9176.0	3406.0	5830.0	16049.0	48337.0	33615.0	33168.0	66594.0	70382.0	88139.0	3681.0	15930.0	6909.0	11780.0	44968.0	25313.0	35672.0	20639.0	22922.0
Amoebiasis	449.0	264.0	276.0	438.0	166.0	264.0	20.0	15.0	95.0	1294.0	608.0	622.0	6.0	148.0	20.0	11.0	18.0	9.0	1931.0	999.0	1010.0	1116.0	914.0	2565.0	791.0	834.0	801.0	859.0	404.0	1215.0	142.0	176.0	203.0	23.0	10.0	41.0	19.0	51.0	16.0	1561.0	872.0	1615.0	33.0	12.0	65.0	4.0	36.0	22.0	299.0	1678.0	217.0	354.0	234.0	177.0	2195.0	1685.0	570.0	74.0	170.0	34.0	528.0	1661.0	811.0	55.0	105.0	99.0	387.0	24.0	496.0	0.0	4.0	11.0	645.0	24.0	477.0	34.0	1.0	8.0	21.0	14.0	10.0	4726.0	142.0	1295.0	2376.0	328.0	921.0	653.0	598.0	673.0	168.0	503.0	77.0	339.0	397.0	138.0	21.0	12.0	27.0	19.0	17.0	799.0	238.0	388.0	15.0	30.0	6.0	0.0	1.0	47.0	783.0	192.0	709.0	277.0	200.0	721.0	201.0	935.0	352.0	9.0	296.0	89.0	150.0	38.0	36.0
Amyotrophic lateral sclerosis (ALS)	4263.0	3162.0	3413.0	1953.0	1104.0	1632.0	2384.0	2488.0	3979.0	3924.0	1865.0	3075.0	2170.0	5367.0	3406.0	2655.0	4578.0	4105.0	6364.0	3743.0	4348.0	3544.0	3360.0	9802.0	4440.0	3169.0	4876.0	3538.0	5342.0	4013.0	2696.0	2675.0	3155.0	2420.0	1337.0	3245.0	4262.0	6147.0	3440.0	4267.0	2318.0	4218.0	4118.0	3019.0	5128.0	1472.0	9046.0	18766.0	8397.0	8249.0	5517.0	9691.0	7412.0	13218.0	7694.0	7757.0	2691.0	2907.0	2795.0	3591.0	4546.0	8444.0	7433.0	5204.0	5265.0	5437.0	2765.0	1324.0	5528.0	294.0	1686.0	3019.0	2634.0	674.0	2171.0	5436.0	774.0	2110.0	5630.0	5381.0	7972.0	19686.0	1795.0	5686.0	12461.0	3228.0	4310.0	2759.0	1608.0	1483.0	1907.0	2427.0	428.0	2669.0	3618.0	1358.0	4732.0	2686.0	7701.0	6336.0	5290.0	2352.0	844.0	1252.0	3549.0	3921.0	1865.0	789.0	1152.0	3528.0	8779.0	6135.0	4288.0	14618.0	15689.0	21878.0	810.0	3173.0	1333.0	2318.0	8727.0	5363.0	8113.0	4500.0	4986.0
Antigen processing and presentation	702.0	486.0	778.0	1128.0	727.0	1896.0	1332.0	1789.0	2613.0	3781.0	1806.0	1601.0	1035.0	2446.0	1565.0	1240.0	1778.0	1853.0	2332.0	2007.0	2107.0	2147.0	2353.0	5836.0	2274.0	1807.0	2939.0	2531.0	2572.0	2858.0	862.0	1043.0	976.0	383.0	572.0	927.0	2172.0	4791.0	1716.0	1674.0	1061.0	2057.0	1783.0	1252.0	2170.0	533.0	3221.0	6224.0	2156.0	2644.0	1367.0	3050.0	2475.0	4356.0	3451.0	3530.0	1543.0	889.0	630.0	794.0	1417.0	2953.0	2525.0	348.0	909.0	500.0	1331.0	589.0	1628.0	149.0	956.0	1558.0	3993.0	1502.0	2976.0	1344.0	359.0	1027.0	1894.0	1773.0	2620.0	5912.0	708.0	2907.0	4653.0	1432.0	1990.0	2646.0	1437.0	2895.0	1260.0	1561.0	237.0	1007.0	1446.0	598.0	637.0	281.0	5395.0	5001.0	3979.0	2327.0	968.0	871.0	1436.0	1286.0	673.0	336.0	388.0	1149.0	2931.0	2196.0	1258.0	4524.0	5110.0	7816.0	588.0	2094.0	1076.0	591.0	2720.0	1689.0	3052.0	1654.0	1751.0
Apoptosis	1248.0	1057.0	871.0	133.0	71.0	357.0	16.0	3.0	44.0	13.0	71.0	14.0	2.0	49.0	38.0	26.0	194.0	4.0	1249.0	350.0	69.0	437.0	402.0	954.0	68.0	1.0	545.0	198.0	363.0	132.0	12.0	12.0	1.0	1360.0	30.0	1344.0	28.0	199.0	24.0	56.0	15.0	52.0	147.0	182.0	203.0	94.0	320.0	888.0	1969.0	1102.0	1376.0	1179.0	1350.0	948.0	1198.0	1054.0	147.0	800.0	1461.0	1384.0	691.0	1027.0	1305.0	2938.0	535.0	1878.0	649.0	54.0	543.0	0.0	3.0	8.0	35.0	6.0	3.0	40.0	3.0	19.0	219.0	220.0	162.0	5743.0	78.0	790.0	3308.0	667.0	665.0	0.0	0.0	13.0	439.0	271.0	92.0	45.0	20.0	36.0	3125.0	1840.0	312.0	139.0	284.0	26.0	10.0	8.0	541.0	770.0	401.0	87.0	174.0	281.0	1091.0	883.0	568.0	1968.0	443.0	1377.0	4.0	191.0	26.0	784.0	1142.0	1313.0	544.0	378.0	353.0
Arachidonic acid metabolism	4132.0	3129.0	3354.0	2864.0	1292.0	1718.0	2150.0	2339.0	4803.0	6116.0	2124.0	2914.0	1588.0	3487.0	2108.0	2685.0	5109.0	4265.0	8283.0	4916.0	6981.0	5122.0	4925.0	15228.0	3057.0	2351.0	3865.0	4890.0	8153.0	6220.0	1101.0	1393.0	1526.0	2426.0	1243.0	3017.0	3583.0	17260.0	3582.0	4329.0	2007.0	3836.0	4305.0	3115.0	5389.0	1675.0	10911.0	23605.0	11323.0	10928.0	5624.0	12286.0	8886.0	17261.0	9503.0	7037.0	3007.0	3179.0	3341.0	3724.0	6068.0	12564.0	9739.0	3223.0	3396.0	3698.0	3034.0	1288.0	4570.0	236.0	1597.0	2799.0	5358.0	4617.0	4244.0	2279.0	743.0	1779.0	5079.0	3602.0	7327.0	19902.0	1900.0	7427.0	15822.0	3734.0	5648.0	3530.0	1592.0	3611.0	2274.0	3829.0	753.0	2144.0	2891.0	1112.0	4831.0	2673.0	18755.0	18095.0	15197.0	3831.0	1320.0	1343.0	3667.0	4544.0	1983.0	781.0	964.0	4544.0	11754.0	7756.0	5753.0	19225.0	20234.0	25164.0	854.0	3757.0	1522.0	2211.0	9608.0	4795.0	9862.0	5110.0	6337.0
Arginine and proline metabolism	71930.0	53960.0	58759.0	45532.0	26643.0	67777.0	50055.0	76370.0	82973.0	133784.0	61420.0	55039.0	37392.0	87648.0	61246.0	48337.0	89341.0	75936.0	116091.0	79654.0	100618.0	68344.0	74821.0	205433.0	74420.0	53713.0	108178.0	72287.0	130649.0	67825.0	50557.0	42520.0	49227.0	42915.0	24508.0	56534.0	75867.0	161056.0	62691.0	74653.0	45722.0	87814.0	78167.0	55953.0	97675.0	29235.0	180481.0	383266.0	171185.0	156391.0	89382.0	176417.0	111163.0	257303.0	129255.0	133716.0	60129.0	53868.0	53557.0	67011.0	82380.0	152734.0	155830.0	92329.0	102738.0	106160.0	61923.0	26756.0	101770.0	5389.0	32882.0	61540.0	126498.0	40325.0	98446.0	110988.0	13953.0	36594.0	111968.0	103951.0	160207.0	320200.0	34293.0	105478.0	237349.0	68217.0	80234.0	87758.0	42550.0	98421.0	46913.0	62398.0	12433.0	45024.0	52551.0	24396.0	84183.0	47754.0	186218.0	164651.0	142178.0	84589.0	32111.0	30298.0	64971.0	75554.0	34356.0	13706.0	21421.0	72390.0	187492.0	125595.0	84804.0	275109.0	318789.0	395927.0	20686.0	77661.0	34978.0	44175.0	180098.0	101026.0	179686.0	91233.0	106055.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ascorbate and aldarate metabolism	12843.0	10901.0	12353.0	9547.0	5054.0	7690.0	9593.0	16032.0	11437.0	24052.0	9598.0	9348.0	8716.0	17327.0	11806.0	15518.0	30885.0	25727.0	22569.0	14949.0	29527.0	18013.0	18334.0	58453.0	12125.0	8069.0	17631.0	15545.0	43048.0	19185.0	9819.0	7676.0	10013.0	12971.0	7269.0	13340.0	15678.0	17161.0	17717.0	12295.0	7628.0	14698.0	21634.0	15288.0	28158.0	10805.0	72264.0	160031.0	25321.0	32507.0	16737.0	63775.0	28547.0	103124.0	21940.0	26040.0	13695.0	16670.0	14627.0	19461.0	24914.0	41766.0	41541.0	22567.0	19823.0	23279.0	11394.0	7647.0	24715.0	1253.0	8313.0	15579.0	22383.0	10230.0	18704.0	27412.0	4283.0	9555.0	36893.0	28373.0	54644.0	69428.0	9982.0	25733.0	62013.0	18966.0	23010.0	19268.0	8132.0	21696.0	7795.0	14991.0	2277.0	9494.0	11249.0	5124.0	26485.0	15352.0	24178.0	15584.0	12082.0	16232.0	6267.0	5748.0	20212.0	27017.0	11217.0	4038.0	6203.0	29702.0	52037.0	39090.0	19436.0	103597.0	132313.0	141782.0	4687.0	19046.0	7681.0	13016.0	60555.0	26769.0	61483.0	33291.0	42195.0
