Group	Acetobacter	Achromobacter	Acinetobacter	Agathobaculum	Agrobacterium	Agromyces_B_382064	Alcaligenes	Alcanivorax_A	Aliarcobacter	Alkaliphilus_B	Aminipila	Amphibacillus_B_287853	Anaerocolumna	Anaerosalibacter	Anaerosphaera_226805	Anaerosporobacter	Anaerotignum_189125	Anaerovorax	Aquabacter	Atopostipes	Bacillus_A	Bacillus_P_294101	Bacteroides_E	Bacteroides_H	Bifidobacterium_387352	Bifidobacterium_388775	Bilophila	Blautia_A_142742	Brachybacterium	Brevibacillus_D	Brevibacterium	Brevundimonas	CABMKH01	Cellulomonas	Cellulosimicrobium	Chryseobacterium_796614	Citrobacter_A_692098	Clostridioides_A	Clostridium_B	Clostridium_E	Clostridium_H	Clostridium_J	Clostridium_L	Clostridium_T	Comamonas_F_589250	Companilactobacillus	Coprosoma	Corticimicrobacter	Corynebacterium	Cupriavidus	Cytobacillus_298193	Desulfovibrio_R_446353	Dietzia	Dysgonomonas	Elizabethkingia	Empedobacter_790298	Empedobacter_790305	Empedobacter_790330	Enteractinococcus	Enterococcus_A	Enterococcus_B	Enterococcus_C	Enterococcus_D	Enterococcus_G	Enterococcus_H_360604	Erysipelatoclostridium	Erysipelothrix	Eubacterium_J	Fimimorpha	Fimivivens	Flaviflexus	Flavobacterium	Franconibacter	Fusobacterium_A	Globicatella	Gluconobacter_A_506042	Gluconobacter_C	Glutamicibacter	Gordonia_B_376796	Gulosibacter	GWA2-37-10	Halopseudomonas_641337	Herbaspirillum	Heyndrickxia	Ignatzschineria	Irregularibacter	JAAYNZ01	JC017	Kerstersia	Ketogulonicigenium	Klebsiella_711353	Klebsiella_724518	Kurthia	Lachnoclostridium_A_184689	Lachnotalea	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus_A_343306	Lactococcus_A_343473	Lactococcus_A_346120	Lampropedia	Lapidilactobacillus	Latilactobacillus	Lederbergia_302195	Leminorella	Lentilactobacillus	Leucobacter	Leuconostoc_B	Levilactobacillus	Ligilactobacillus	Limosilactobacillus	Liquorilactobacillus	Loigolactobacillus	Lysinibacillus_304693	Macrococcus_B	Mammaliicoccus_319276	Massilibacillus	Metasolibacillus_304750	Methylobacterium	Morganella	Nocardiopsis_A_393323	Novosphingobium_485351	Oceanobacillus	Ochrobactrum_A_499024	Ochrobactrum_A_499060	Ochrobactrum_A_499075	Ochrobactrum_A_499084	Ornithinibacillus_287146	Oxalophagus	Paenalcaligenes	Paenibacillus_A	Paenibacillus_AB	Paenibacillus_C	Paenibacillus_D_363757	Paenibacillus_D_364430	Paenibacillus_D_364450	Paenibacillus_G_363720	Paenibacillus_J_366884	Paenibacillus_S_363727	Paenibacillus_T	Paenibacillus_V	Paenirhodobacter_493197	Paenirhodobacter_493297	Paenisporosarcina_303918	Paenochrobactrum	Pandoraea	Paracaedibacter_A_512622	Paraclostridium	Paracoccus	Paucilactobacillus	Pauljensenia	Pediococcus	Peptoniphilus_B_226804	Peptostreptococcus	Phascolarctobacterium_A	Phytobacter	Populibacterium	Proteus	Providencia_A_732258	Pseudochrobactrum	Pseudoclavibacter_A_383750	Pseudogracilibacillus	Pseudomonas_A	Pseudomonas_E_647464	Pseudomonas_E_650325	Pseudomonas_E_650326	Pseudomonas_F	Psychrobacter	QFOI01	Rarobacter	Rhodococcus_C_375578	Robinsoniella	Rouxiella_729010	Rummeliibacillus	Savagea	Schleiferilactobacillus	Scrofimicrobium	Secundilactobacillus	Sedimentibacter	Serratia_B	Serratia_D_727245	Serratia_D_727363	Sphingobacterium	Sphingobium_A_485959	Sporosarcina	Staphylococcus	Stenotrophomonas_A_615274	Streptococcus	Sutterella	Thermoactinomyces_A	Tissierella_A	Tissierella_B_224123	Tissierella_B_224124	Turicibacter	UBA1258	UBA945	Unclassified	Vagococcus_B	Vagococcus_C	Weissella_A_338544	Wohlfahrtiimonas	Xanthobacter_502409	Xanthomonas_B
LDD5PKMR1	14.3801216	0.052868094	0.079302141	0	0	0	0	0	0	0	0	0	0	0	0.052868094	0	0	0	0	0	0.021147238	0.100449379	0	0	0	0	0	0.121596616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274914089	0	0	0	0	0.253766852	0	0	0	0	0.010573619	0	0	0	0	0	0.169177901	0	0	0	0	1.956119482	0	0	0	0	0	0	0.021147238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.257203278	0	0	0	0	0	14.28495903	0.021147238	0	0	0	0	0.851176315	0	0	0	0	0	0.052868094	6.952154375	10.57890563	0	0	0.459952419	0.116309807	0	0	0	0	0	0.465239228	0	0	0	0	0	0	0	0	0	0	0	0	0.063441713	0	0	0	0	0.042294475	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126883426	0	0.042294475	0	0	0	0.206185567	24.12899815	0	0	0	0	0.058154904	0	0	0	0	0	0	0	0	0	0	0	0	0.042294475	0	0.026434047	0	0	0	0	0	0	0	0	0	0	0.121596616	0	0	0.031720856	0	0	0	14.05233941	0.142743854	0	0.380650278	0	0	0
LDD5PKMR2	21.0031081	0.034061396	0	0	0	0	0.034061396	0	0	0	0	0	0	0	0.051092093	0	0	0	0	0	0	0.097926513	0	0	0	0	0	0.225656746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025546047	0	0	0	0	0.412994422	0	0	0	0	0	0	0	0	0	0	0.07663814	0	0	0	0	2.465193511	0	0	0	0	0	0	0	0	0.012773023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.481670711	0	0	0	0	0	5.884106101	0.03831907	0	0	0	0	0.817473496	0	0	0	0	0	0.046834419	10.95925406	5.390215864	0	0	0.476859539	0.123472559	0	0	0	0	0	0.613105122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029803721	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136245583	0	0.072380466	0	0	0	0.085153489	31.89423937	0	0	0	0	0.055349768	0	0	0	0	0	0	0	0	0	0	0	0	0.034061396	0.349129306	0	0	0	0	0	0	0	0	0	0	0	0.046834419	0	0	0.11495721	0	0	0	16.5027462	0.068122791	0	0.340613957	0	0	0
LDD5PKMR3	14.58478716	0.08051962	0.048311772	0	0	0	0.037575823	0	0	0	0	0	0	0	0.032207848	0	0	0	0	0	0	0.209351012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413334049	0	0	0	0	0	0	0.032207848	0	0	0	1.51913683	0	0	0	0	7.370229213	0	0	0	0	0	0	0.016103924	0	0.037575823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.57474905	0	0	0	0	0	7.300445542	0.032207848	0	0	0	0	0.220086961	0	0	0	0	0	0.042943797	3.537495303	3.698534543	0	0	0.134199367	0.091255569	0	0	0	0	0	0.848139997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096623544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069783671	0	0.037575823	0	0	0	0.547533416	13.45214451	0	0	0	0	0.134199367	0	0	0	0	0	0	0	0	0	0	0	0	0.064415696	0	0	0	0	0	0	0	0	0	0	0	0	0.026839873	0	0	0.037575823	0	0	0	27.31225509	0.069783671	0	0.289870632	0	0	0
LDD5PR1	0	1.605730069	1.633818641	0	0	0	7.157904592	0	0	0.060858574	0	0.028088573	0.159168578	0	0.051495716	0	0	0	0.482187164	0	0	0.042132859	0	0	0	0	0	0	0	0.177894293	0	0.599222883	0	0	0.299611441	0	0	0	0	0	0	0	0	0	0.856701465	0	0	0.051495716	0.098310004	0	0	0	0	5.112120219	0	2.228360096	0	0	0	0.07490286	0	0	0.084265718	0	4.400543046	0	0	0	0	0	0	13.63700201	0	0.028088573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660081457	0	0	0.117035719	0	0	0	0.500912879	0.023407144	0.22939001	0	0	0	0.126398577	0.023407144	0.042132859	0	0	0	0	0.149805721	0.102991433	0.145124292	0.056177145	0	0	0	1.156312907	0	0	0	0.177894293	0	0.327700014	0.023407144	0	0	0	0.065540003	0	0	0	0	2.247085811	0.299611441	0	12.75221198	0	0.154487149	0	0	4.643977342	0	0	0	0	0.257478582	0	0	0	0	0	0.060858574	0	0	0	0	0.070221432	0	0	0	0.131080006	7.406020317	0.187257151	0.276204298	0	0	0.03745143	0	0	0	0	0	0	0	0	0	0	0	0	0.514957165	0	0	0	0	0	0.3417443	0	0	0	1.554234352	0	0	0	0	0	7.803941763	0	0	0	17.11062216	1.058002902	0	0.234071439	0	0	0.060858574
LDD5PR2	0.057350411	0.175874594	1.617281591	0	0	0.026763525	0.026763525	0	0	0.099407379	0.064997132	0	2.206079144	0	0.045880329	1.085834448	0.007646721	0	0	0	0	0	0	0.022940164	0.019116804	0	0	0	0	0.829669279	0	0	0	0.045880329	0	0	0.057350411	0	0	0.10323074	0	0.20646148	0	0.768495508	0	0	0	0	0.432039763	0	0	0	0	13.02619002	0	0.554387306	0	0	0	0.772318868	0	0.256165169	0.256165169	0	1.87727012	0	0.435863124	0	0	0	0	0	0	0.015293443	0.026763525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271458612	0	1.846683235	0.091760658	3.708659912	0.04970369	0.275281973	0	0	0	0.359395909	0.05352705	0.04970369	0	0	0	0	0.271458612	0.370865991	0.107054101	0.061173772	0	0	0	2.221372587	0	0	0	0	0	1.135538138	0	0	0	0	0	0	0.091760658	0	0	0	0.405276238	0	16.70043969	0	0.370865991	0	0	12.0741732	0	0	0.179697955	0.084113936	0.994073791	0	0	0	0	0	0.068820493	0	1.051424202	0	0	0.076467215	0	0	0	0.424393041	7.088510801	0	0.649971325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.163639839	0	0	0	0	0	0.026763525	0	0	0	0.630854521	0	0	0	0	0	0.064997132	0	0	0	17.01777863	1.257885682	0	0.512330338	0	0	0.072643854
LDD5PR3	0.061492211	0.150314294	0	0	0	0	1.202514348	0	0	0.150314294	0.088822083	0	3.39573654	0	0.068324679	1.243509156	0.027329872	0	0.116151954	0	0	0.040994807	0	0	0	0	0	0.655916917	0	0.170811697	0	0	0	0	0	0	0.416780541	0	0	0.102487018	0	0.184476633	0	0.696911725	0	0	0	0	0	0	0	0	0	10.82262913	0	0	0	0	0	0.273298715	0	0.177644165	0	0	7.167258814	0	1.954085816	0	0	0	0	0.122984422	0	0	0.068324679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170811697	0	0	0.300628587	0	0.075157147	0.765236403	5.192675594	0	0.280131183	0	0	0	0.191309101	0	0.068324679	0	0	0	0	0	0.307461055	0.252801312	0.09565455	0	0	0	3.505056026	0	0	0	0.047827275	0	0.915550697	0	0	0	0	0.020497404	0	0	0	0	0.109319486	0	0	6.900792566	0	0	0	0	8.321945887	0	0	0	0	0.12981689	0	0	0	0	0	0	0	0	0	0	0.075157147	0	0	0	0.314293523	12.98168899	0	0.218638972	0	0	0.054659743	0	0	0	0	0	0	0	0	0	0	0	0	2.459688439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0204974	1.708116972	0	0.157146761	0	0	0
LDD5RIBR1	1.245801527	0	0	0	0	0	0.054961832	0	0	0	0	0	0	0	0.024427481	0	0	0	0	0	0	0.030534351	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207633588	0	0	0	0	0	0.01221374	0	0.036641221	0	0	0	0	0.195419847	0	0	0	0	0	0	0	0	0	0	0.396946565	0.445801527	0	0	0	19.10229008	0	0	0	0	0	0	0	0	0.036641221	0	1.581679389	0	0	0	0	0.091603053	0	0	0	0	0	0	0	0	0	0	1.770992366	0	0	0	0.048854962	0	16.43358779	0.366412214	0	0	0	0	0.983206107	0	0	0	0	0	0.030534351	6.583206107	0.189312977	0	0	0.152671756	0.079389313	0	0	0	0	0	2.845801527	0	0	0	0	0	0	0	0	0	0	0	0	0.152671756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.453435115	0	0.042748092	0	0	0	2.94351145	11.66412214	0	0	0	0	0.054961832	0	0	0	0	0	0	0	0	0	0	0	0	1.832061069	0	0	0	0	0	0.164885496	0	0	0	0	0	0	0	0	0	0.048854962	0	0	0	28.15267176	0.360305344	0	0.183206107	0	0	0
LDD5RIBR2	0.21373693	0.040436717	0.098203454	0	0	0	0	0	0	0	0	0	0	0	0.057766738	0	0	0	0	0	0.092426781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034660043	0	0	0	0	0.242620299	0	0	0	0	0	0	0	0	0	0	0.207960256	1.045577956	0	0	0	15.63745595	0	0	0	0	0	0	0	0	0	0	4.286291953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.010917913	0	0	0	0	0	27.26012362	0.5949974	0	0	0	0	1.571255271	0	0	0	0	0	0.086650107	11.66888106	0.219513604	0	0	0.161746866	0.150193519	0	0	0	0	0	1.992952458	0	0	0	0	0	0	0	0	0	0	0	0	0.12131015	0	0	0	0	0.109756802	0	0	0	0	0	0	0	0	0	0	0	0	0	3.044307088	0	0.04621339	0	0	0	1.715672116	4.315175322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075096759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028883369	0	0	0	23.08358847	0.259950321	0	0.525677315	0	0	0
LDD5RIBR3	0.051381594	0.051381594	0	0	0	0	0.074217858	0	0	0	0	0	0	0	0.08563599	0	0	0	0	0	0.11418132	0	0.017127198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039963462	0	0	0	0	0.176981046	0	0	0	0	0.022836264	0	0.034254396	0	0	0	0.262617036	2.466316511	0	0	0	8.580726193	0	0.011418132	0	0	0	0	0	0	0.022836264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222653574	0	0	0	0.05709066	0	34.77963005	0.19981731	0	0.022836264	0	0	0.850650834	0	0	0	0	0	0.593742864	12.86823476	0.365380224	0	0	0.176981046	0.14272665	0	0	0	0	0	5.463576159	0	0	0	0	0	0	0	0	0	0	0	0	0.108472254	0	0	0	0	0.097054122	0	0	0	0	0	0	0	0	0	0	0	0	0	1.455811829	0	0.079926924	0	0	0	2.203699475	9.979447362	0	0	0	0	0.079926924	0	0	0	0	0	0	0	0	0	0	0	0	0.325416762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045672528	0	0	0	16.08814798	0.725051382	0	1.056177209	0	0	0
LDD5SBMR1	0.078957758	13.43268851	0	0	0	0	0.069088038	0	0	0	0	0	0	0	0.059218318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039478879	0	0	0	0	0.898144493	0	0	0	0	0.019739439	0	0	0	0	0	1.253454402	4.895380971	0	3.62218713	0	10.69877615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.816423214	0	0	0	0	0	6.58310304	0.039478879	0	0	0	0	0.266482432	0	0	0	0	0.069088038	0	1.253454402	0.6514015	0	0	0	2.161468614	0	0	0	0	0	1.510067114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088827477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32570075	0	0.078957758	0	0	0	6.109356494	14.70588235	0	0	0	0	0.098697197	0	0	0	0	0	0	0	0	0	0	0	0	0.078957758	0	0	0	0	0	0.049348598	0	0	0	0.078957758	0	0	0	0	0	0.049348598	0	0	0	21.25937623	0.819186735	0	3.839320963	0	0	0
LDD5SBMR2	0.116144019	13.94950792	0.189498136	0	0	0	13.05091998	0	0	0	0	0	0	0	0.030564215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128369705	0	0	0	0	0	0	0	0	0	0	0	1.393728223	0	0	0	0	0	0	0	0	0	0	1.002506266	2.610183997	0	2.567394095	0	9.481019622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.061434073	0	0	0	0	0	5.220367993	0.024451372	0	0	0	0	0.061128431	0	0	0	0	0.091692646	0	1.094198912	0.244513723	0	0	0	1.253132832	0	0	0	0	0	1.350938321	0	0	0	0	0	0	0	0	0	0	0	0	0.110031175	0	0	0	0	0.085579803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299529311	0	0.067241274	0	0	0	6.974753958	9.493245308	0	0	0	0	0.097805489	0	0	0	0	0	0	0	0	0	0	0	0	0.048902745	0	0	0	0	0	0.635735681	0	0	0	1.791063023	0	0	0	0	0	0.024451372	0	0	0	18.45467327	0.947490678	0	2.047802433	0	0	0
LDD5SBMR3	0.098795925	7.434393331	0.074096944	0	0	0	5.884532263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024698981	0	0	0	0	22.64279098	0	0	0	0	0	0	0	0	0	0	0.345785736	1.383142945	0	2.846557579	0	5.952454461	0	0	0	0	0	0	17.81414017	0	0	0	0	0	0	0	0.111145415	0	0	0	0	0	0	0	0	0	0	0	3.976535968	0	0	0	0	0	2.432849645	0	0	0	0	0	0.129669651	0	0	0	0	3.828342081	0.037048472	0.64217351	0.117320161	0	0	0	0.778017907	0	0	0	0	0	0.765668416	0	0	0	0	0	0	0	0	0	0	0	0	0.117320161	0	0	0	0	0.018524236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259339302	0	0.074096944	0	0	0	0.94473603	4.167953072	0	0	0	0	0.067922198	0	0	0	0	0	0	0	0	0	0	0	0	0.092621179	0	0	0	0	0	0.043223217	0	0	0	0.623649274	0	0	0	0	0	0	0	0	0	13.78820624	0.808891633	0	1.673355974	0	0	0
WTD0R1	0.020620257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053612669	0	0	0	0	0	0.668096338	19.88205213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008248103	0	0	0	0	0	0	0	4.165291983	0	0	0	0	0	0	0	0	0	0	0	0.02886836	0	0.037116463	0	0	1.649620587	0	0	0	2.169251072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086605081	0	0	0	0.020620257	0.020620257	35.67716925	0	0	0	0	0	0.070108875	0	0	0	0.045364566	0	0	0.762949522	0.886671066	0	0	0.445397559	0	0	0	0	0	0	0.061860772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070108875	0	0	0	0	0	0	0	0	0	0	0	0	0	24.04734411	0	0.086605081	0	0	0	0	6.157208842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02886836	0	0	0.012372154	0.02886836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.742494226	0	0	0.065984823	0	0	0
WTD0R2	0.044091711	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039192632	0	0	0	0	0	0.563394082	46.8547913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.265334117	0	0	0	0	0.029394474	0	0	0	0	0	0	0	0	0	0	0	0.744660004	0	0	0	0.631981188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137174211	0	0	0	0.04899079	0.014697237	6.829316089	0	0	0	0	0	0.04899079	0	0	0	0	0	0	0.298843817	2.258475407	0	0	0.720164609	0	0	0	0	0	0	0.063688027	0	0	0.014697237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063688027	0	0	0	0	0	0	0	0	0	0	0	0	0	5.839702136	0	0.097981579	0	0	0	0	24.25044092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034293553	0	0	0.019596316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.032529884	0	0	0.053889869	0	0	0
WTD0R3	0	0	0.033175749	0	0	0	0	0	0	0	0	0	0	0	0.041469686	0	0	0	0	0	0.974537613	32.02289127	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016587874	0	0	0	0	0	0	0	4.934892594	0	0	0	0	0	0	0	0	0	0	0	0.020734843	0	0	0	0	1.750020735	0	0	0	5.171269802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095380277	0.099527246	0	0	0.033175749	0.049763623	32.39611844	0	0	0	0	0	0.033175749	0	0	0	0	0	0	0.443725637	1.824666169	0	0	0.302728705	0	0	0	0	0	0	0.074645434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078792403	0	0	0	0	0	0	0	0	0	0.016587874	0	0	0	6.075308949	0	0.095380277	0	0	0	0.045616654	9.62926101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008293937	0	0	0	0	0	0	0	0	0	0	0	0	0	3.649332338	0	0	0.082939371	0	0	0
WTD10CF70R1	0	0	3.066700741	0	0	0	0.034074453	0	0	0	0	0.021296533	0	0	15.00979641	0.02555584	0	0	0	0	0	0.017037226	11.81531647	0	0	0	0	0.042593066	0	0	0.038333759	0.01277792	0	0	0	0	0	0.017037226	0	0	0	0	0	0	0	0.110741971	0	0	0.268336315	0	0	0	0	6.78507539	0	0	0	0.647414601	0	0.268336315	0	1.286310589	0	0	3.296703297	0.02555584	1.02223358	0	0	0	0	1.686685408	0	0.553709856	0.051111679	0	0	0	0	0.055370986	0	0	0	0	0.136297811	0	0	0	0	0	0	0.566487776	0	0.034074453	0	0.072408212	0.157594344	1.588721356	0.008518613	0	0	0	0	2.602436323	0.136297811	0	0	0	0.268336315	0	1.392793253	2.530028111	0	0	0.7113042	0.200187409	0	0	0	0	0	1.37149672	0	0	0	0	0	0	0	0	0	0.017037226	0	0	0.076667519	0	0	0	0	0.085186132	0	0	0	0	0	0	0.460005111	0	0	0	0	0.038333759	0	0.285373541	0	0.345003833	0.01277792	0	0	0.988159128	1.341681574	0.49833887	0	0	0.144816424	0	0	0	0	0	0	0	0	0	0	0	0	0	12.30939603	0	0	0	0	0	1.635573729	0	0	0	0.110741971	0	0	0	0	0	0	0	0	0	22.78303092	0.915750916	0	0	0.017037226	0	0
WTD10CF70R2	0	0	2.878621195	0	0	0	0	0.036670334	0	0	0	0	0	0	0.238357169	0	0	0	0	0	0	0	0.586725339	0	0	0	0	0.898423176	0	0	0.128346168	0	0	0	0	0	0	0	0	1.448478181	0	0	0	0	0	0	0	0	0.34836817	0	0	0	0	0.605060506	0	0.29336267	0	0	0	1.943527686	0	0	0	0	3.3186652	0	0.220022002	0	0	0	0	0.99009901	0	0	0.238357169	0	0	0	0	0	0	0.073340667	0	0	1.961862853	0	0	0	0	0	0	1.906857352	0	0	0	2.475247525	0	0	0	0	0	0	0	0.220022002	0	0	0	0	0.275027503	0	0.165016502	0	0	0	0	0	0	0	0	0	0	20.88375504	0	0	0	0	0	0	0	0	0	0.201686835	0	0	0	0	0	0	0	0.091675834	0	0	0	0	0	0	0.146681335	0	0	0	0	0	0	0	0	0.073340667	0	0	0	3.483681702	13.2746608	0.29336267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.13788045	0	0	0	0	0	0.128346168	0	0	0	0.055005501	0	0	0	0	0	0	0	0	0	27.41107444	0.366703337	0	0	0.201686835	0	0
WTD10CF70R3	0	0.053942282	2.813989032	0	0	0	0.130360514	0	0	0	0	0.035961521	0	0	2.930863976	0	0	0	0	0	0	0.035961521	4.800863077	0.049447092	0	0	0	0.040456711	0.049447092	0	0.121370134	0.197788366	0	0	0	0.022475951	0.085408613	0.022475951	0	0	0	0	0	0	0.076418232	0	0	0	0.287692169	0	0	0	0	1.856513531	0	0	0	0.053942282	0	0	0	0.107884564	0.098894183	0	30.37849501	0	0.274206599	0	0	0	0	2.521801672	0	0	0.031466331	0	0	0.022475951	0	0	0	1.649734784	0	0	2.876921694	0	0	0	0	0	0	1.510383889	0.660792952	0.022475951	0	0.067427852	0.134855704	0.134855704	0	0	0	0	0	0.92600917	0	0	0	0	0.242740268	0	0.206778747	0.328148881	0	0	0.031466331	0	0	0	0	0.085408613	0	3.99172885	0	0	0	0	0	0	0	0	0	0.107884564	0	0	0.031466331	0	0	0.01348557	0	0.071923042	0	0	0	0	0	0	0.364110402	0	0	0	0.035961521	0	0	0	0	0.112379754	0	0	0.179807606	0.3191585	2.045311517	0.062932662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031466331	0	0	9.435404118	0	0	0	0	0	2.737570799	0	0	0	0.112379754	0	0	0	0	0	0	0	0	0	23.74359435	0.62483143	0	0	0	0	0
WTD10MHPR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476644423	0	0	0	0	0	0	0.524308866	0.571973308	0.142993327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095328885	0	0	0	0	0	0	0	0	0	0	2.573879886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238322212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.432793136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142993327	0	0	0	0	0	0	0	0	0	0.095328885	0	0	0	0	0	0.095328885	0	0	0	13.58436606	22.44995234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428979981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.14680648	0	0	0	0	0	0
WTD10MHPR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.426763318	0	0	0	0	0	0	0.149580025	1.771947992	0	0	0	0	0	0	0	0	0	0.046024623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115061558	0	0	0	0	0	0	0	0	0	0	1.748935681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.783454148	0	0	0	0	0	0	0	0	0	0	0.126567714	0.35669083	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080543091	0.069036935	0	0	0	0	0	0	0	0	0	15.00402715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115061558	0	0	0	0	0	0	0.046024623	0	0	1.541824876	0	0	0	0	0	0.586813945	0	0	0	1.956046485	44.49430445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276147739	0.149580025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.55724313	0	0.368196985	0	0.230123116	0	0
WTD10MHPR3	0	0	0	0	0	0	0	0	0	0	0	0.039750142	0	0	0.380465645	0	0	0	0	0.051107325	0	2.964224872	0.425894378	0	0	0	0	0.051107325	0	0	0	0	0.022714367	0	0	0	1.317433277	0	0	0	0	0	0	0	0.051107325	0	0	0	0	0	0	0	0	0.335036911	0	0	0	0	0	0	0	0	0	0	5.985235662	0	0.022714367	0	0	0	0	0.022714367	0	0.022714367	0	0	0	0	0	0	0	0	0	0	2.254400909	0	0	0	0	0	0	0	0	0	0	0.096536059	0.056785917	0.073821692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045428734	0	0	0	0	0	0	0	0	0	5.769449177	0	0	0	0	0	0	0	0	0	0.017035775	0	0	0	0	0	0	0	0.056785917	0	0	0	0	0	0	0.039750142	0	0	1.226575809	0	0	0	0	0	0.442930153	0	0	0	2.055650199	42.49858035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772288472	0.079500284	0	0	0	0	0.039750142	0	0	0	0	0	0	0	0	0	0	0.045428734	0	0	32.68597388	0	0	0	0.051107325	0	0
