""	"LDD0R1"	"LDD0R2"	"LDD0R3"	"LDD10CF70R1"	"LDD10CF70R2"	"LDD10CF70R3"	"LDD10MHPR1"	"LDD10MHPR2"	"LDD10MHPR3"	"LDD10MLPR1"	"LDD10MLPR2"	"LDD10MLPR3"	"LDD10MR1"	"LDD10MR2"	"LDD10MR3"	"LDD10NUSR1"	"LDD10NUSR2"	"LDD10NUSR3"	"LDD10OKAR1"	"LDD10OKAR2"	"LDD10OKAR3"	"LDD10PKMR1"	"LDD10PKMR2"	"LDD10PKMR3"	"LDD10PR1"	"LDD10PR2"	"LDD10PR3"	"LDD10RIBR1"	"LDD10RIBR2"	"LDD10RIBR3"	"LDD10SBMR1"	"LDD10SBMR2"	"LDD10SBMR3"	"LDD5CF70R1"	"LDD5CF70R2"	"LDD5CF70R3"	"LDD5MHPR1"	"LDD5MHPR2"	"LDD5MHPR3"	"LDD5MLPR1"	"LDD5MLPR2"	"LDD5MLPR3"	"LDD5MR1"	"LDD5MR2"	"LDD5MR3"	"LDD5NUSR1"	"LDD5NUSR2"	"LDD5NUSR3"	"LDD5OKAR1"	"LDD5OKAR2"	"LDD5OKAR3"	"LDD5PKMR1"	"LDD5PKMR2"	"LDD5PKMR3"	"LDD5PR1"	"LDD5PR2"	"LDD5PR3"	"LDD5RIBR1"	"LDD5RIBR2"	"LDD5RIBR3"	"LDD5SBMR1"	"LDD5SBMR2"	"LDD5SBMR3"	"WTD0R1"	"WTD0R2"	"WTD0R3"	"WTD10CF70R1"	"WTD10CF70R2"	"WTD10CF70R3"	"WTD10MHPR1"	"WTD10MHPR2"	"WTD10MHPR3"	"WTD10MLPR1"	"WTD10MLPR2"	"WTD10MLPR3"	"WTD10MR1"	"WTD10MR2"	"WTD10MR3"	"WTD10NUSR1"	"WTD10NUSR2"	"WTD10NUSR3"	"WTD10OKAR1"	"WTD10OKAR2"	"WTD10OKAR3"	"WTD10PKMR1"	"WTD10PKMR2"	"WTD10PKMR3"	"WTD10PR1"	"WTD10PR2"	"WTD10PR3"	"WTD10RIBR1"	"WTD10RIBR2"	"WTD10RIBR3"	"WTD10SBMR1"	"WTD10SBMR2"	"WTD10SBMR3"	"WTD5CF70R2"	"WTD5CF70R3"	"WTD5MHPR1"	"WTD5MHPR2"	"WTD5MHPR3"	"WTD5MLPR1"	"WTD5MLPR2"	"WTD5MLPR3"	"WTD5MR1"	"WTD5MR2"	"WTD5MR3"	"WTD5NUSR1"	"WTD5NUSR2"	"WTD5NUSR3"	"WTD5OKAR1"	"WTD5OKAR2"	"WTD5OKAR3"	"WTD5PKMR1"	"WTD5PKMR2"	"WTD5PKMR3"	"WTD5PR1"	"WTD5PR2"	"WTD5PR3"	"WTD5RIBR1"	"WTD5RIBR2"	"WTD5RIBR3"	"WTD5SBMR1"	"WTD5SBMR2"	"WTD5SBMR3"
"WTD5MHPR3"	0.831679367394443	0.858003815386297	0.841434683016451	0.855990097176095	0.849542438380744	0.860122473736264	0.832346605234644	0.908793760429567	0.810240885442916	0.938039917746528	0.940016176312522	0.933771679149573	0.858326699215615	0.843866085379816	0.850328333038583	0.871063311471053	0.820468183500643	0.901028333884629	0.864225811379147	0.880358719337888	0.880596099205853	0.880614901749879	0.889418656449517	0.952235832832375	0.932361059527782	0.950076810230139	0.923375181953449	0.873389279508607	0.851788275977754	0.855883765641346	0.879425857384302	0.878467293637919	0.880644270603637	0.819600421922861	0.846863955989944	0.80934825849137	0.825450560843889	0.61436482595715	0.84232979659847	0.85971126061153	0.873857894233619	0.879283129967	0.824956515655867	0.821356463751768	0.82556944474908	0.842791125994013	0.829764634255131	0.852763349769814	0.83410871394435	0.8777580185376	0.8428531277809	0.878406997768893	0.885670877107316	0.862674220343754	0.865238103523405	0.87464961805599	0.853884729700152	0.811456283019654	0.808489266951958	0.818118667209894	0.805731381374609	0.808086726557467	0.85429084571822	0.895534475748396	0.898198471236113	0.888909071619495	0.836936823602031	0.84777430431646	0.867952104339957	0.826246146943219	0.851222224644429	0.829717588819963	0.943540361494121	0.904281832583136	0.95526147042446	0.838838177714492	0.84421493044168	0.834268407278789	0.906906987056221	0.857653110715095	0.901185106574232	0.905524222403997	0.879590334506592	0.871971981835681	0.899778220585422	0.904668696128395	0.868176865707139	0.94245120730473	0.937645808394308	0.957907022740716	0.870793724645665	0.859562555399789	0.867741559246756	0.871864215592929	0.870146845279368	0.88214992927877	0.873487911825464	0.872436791833285	0.504809797261997	0.391592904058008	0	0.896547348646653	0.888133597800407	0.886581631829473	0.814005358463766	0.805241467493446	0.825142537485459	0.84337948724901	0.84275883566093	0.845318159538538	0.887052153732717	0.805404963858892	0.862257605708798	0.821561028794049	0.812344207749845	0.803547179599541	0.875080621376526	0.854600228134718	0.855894665040905	0.811545187140105	0.834809377634051	0.823382060479033	0.821420523993145	0.844308144711728	0.85040492452103
"WTD5MLPR1"	0.911713886088747	0.934952085912511	0.917209625018723	0.900005693672167	0.872917770172438	0.872355974667066	0.861067422970749	0.913470266145315	0.853185651892387	0.649110454310183	0.751806070600368	0.845228243589982	0.913667658174016	0.908288391916231	0.908722213906384	0.910819203321072	0.90718426066716	0.91466232777653	0.879011884270331	0.827615052158578	0.866033071984562	0.895403919123739	0.902943072025813	0.939142128438187	0.882667369265169	0.864385536897272	0.863537155808658	0.919126917747899	0.915342100464393	0.921253382337538	0.91149323181863	0.91367941303497	0.909297139208906	0.91066895099915	0.912156290828623	0.911890748489851	0.888726334659783	0.907388398204247	0.887980386632447	0.707214726986778	0.653069433614492	0.648516590141575	0.905987988047992	0.907529545165858	0.907191463887443	0.908473627586949	0.909075239946118	0.906248303668693	0.877869197743492	0.833936176415555	0.877233003876532	0.920588009076168	0.93746846265997	0.925359861851993	0.873488905443313	0.781106151964888	0.752867635828421	0.907766491570647	0.906994813303321	0.905547640431088	0.883090535662583	0.893221360399022	0.89883984388131	0.955105514018969	0.948427332065894	0.945261367114988	0.809486376860735	0.86645303811757	0.863528915499582	0.89869677168406	0.870728188855381	0.881937398545683	0.399439510880594	0.792782955286631	0.495461091513139	0.908989145499109	0.906901096717821	0.907429713077165	0.932992651975217	0.907002573149047	0.931698806904147	0.851292469325068	0.892648512897264	0.865383482443307	0.882315239158798	0.885671344973847	0.909336081761139	0.583299553629335	0.590211499147143	0.630411478545493	0.909367908062145	0.875454584352185	0.911837148472316	0.887551308644011	0.895686917558108	0.890457009786493	0.916467574381271	0.947592853650257	0.881360051912435	0.85736979725435	0.896547348646653	0	0.324168016021494	0.276670455687143	0.904625081432087	0.900231524293341	0.910095395929078	0.907942316218896	0.90747566665015	0.897877296941314	0.895075878927358	0.891709759397384	0.891401049295529	0.90946507206493	0.906853293710697	0.91413460472462	0.55931661155628	0.540881378545388	0.595236692600831	0.905482527950314	0.908463745181761	0.905251727052102	0.880651226448217	0.905434320633137	0.908085311172097
"WTD5MLPR2"	0.852557610299695	0.879274984039315	0.856198774468972	0.803901852813346	0.762779093208924	0.802016558118243	0.79269500781426	0.887009748450174	0.79019023173892	0.678147140197528	0.741625599735043	0.80818852085722	0.802327307940382	0.79922665915077	0.808336988897928	0.853556835466756	0.794256185427154	0.865066451795868	0.801687236108059	0.776471446001233	0.783924850670846	0.816652390215889	0.830007078604362	0.887021023285089	0.871462763528117	0.861954556308688	0.860280568454583	0.86615569633698	0.86674518015026	0.8538748101108	0.821844447500794	0.827549391089885	0.825798591765707	0.805019953232527	0.799083353815986	0.796263641069327	0.814356586268312	0.874649513914784	0.816968339077682	0.72331841089874	0.629814324685259	0.676536787728518	0.798023627995135	0.798814594430636	0.822279975252986	0.815494529258616	0.807516640810967	0.850245766637813	0.786480037135373	0.774159506290331	0.775682590613062	0.878638427696146	0.885839085313846	0.854408332373138	0.81658650627815	0.761162703793541	0.668434750456134	0.790112654950113	0.818786639435635	0.809713613557379	0.799279737741092	0.800323097151466	0.834462823631455	0.958234552770158	0.952624994203197	0.947728243481061	0.763260957676601	0.796214906481665	0.825935071129942	0.852769029306587	0.83748386474466	0.846197555451128	0.465144559675851	0.757514555288475	0.471135894190306	0.856363764294596	0.864304228748445	0.836443926427479	0.910720752158685	0.861426609946457	0.914198781704933	0.834640250886433	0.851683688852151	0.825411979571319	0.83761968357596	0.879690753282001	0.860493362917036	0.540697020799936	0.522277631747063	0.595806742109071	0.86259194022538	0.813264199852269	0.85305716732533	0.836756513582475	0.81009118451797	0.850984816683916	0.890860463191639	0.950245423627836	0.897003213191866	0.833726950838044	0.888133597800407	0.324168016021494	0	0.336848154740453	0.848212573096113	0.860531772186524	0.863068500905072	0.862127553683402	0.861999558736474	0.872781421879778	0.84994865753711	0.830364386841567	0.840517899646639	0.843503860001719	0.820084580726569	0.872526869153484	0.488867740254631	0.485969847821189	0.488075088314945	0.849294073483635	0.846093760924529	0.852536336958231	0.841333867209247	0.843166921974679	0.848987820445784
"WTD5MLPR3"	0.90171481393954	0.929327823691461	0.9114360741155	0.88055472343125	0.844124568989108	0.838084906065598	0.84399564160679	0.916262235699551	0.833537112616112	0.685423955300327	0.757949712201668	0.844174282865636	0.893500943285969	0.887231719761415	0.887608961141587	0.894946114132035	0.886147834439114	0.901019001063006	0.859493893782525	0.804433756973864	0.849543063690026	0.871885982696514	0.884134391820636	0.929075499421903	0.882464833137012	0.874008811562663	0.864470519824213	0.889058493953599	0.887664043716387	0.894284333548033	0.883665993153816	0.885201000916607	0.886251367388541	0.893697770162375	0.89114092391048	0.890911318675103	0.871545654516205	0.907310640284009	0.868154768693422	0.66804539579196	0.622111062780919	0.632859886612263	0.885225985188067	0.886662819419406	0.89059119443594	0.904833953007854	0.889453296932184	0.900529854224303	0.861731221717728	0.827327548842596	0.859483955766788	0.925263053098105	0.942703263364209	0.922634767588139	0.856256186058587	0.791535168110132	0.746659081847533	0.88690976384245	0.886621000707683	0.889913525062688	0.867671645728567	0.874253765839715	0.888526224867408	0.958085663024777	0.95243763593932	0.947167865272776	0.780487658923177	0.846862608338756	0.842388726707052	0.892097907003878	0.858373689782358	0.877911350948365	0.528608816056325	0.819137071680827	0.58441009258378	0.892507912174235	0.893376052100392	0.88779474249428	0.947953349245043	0.902586133125266	0.945535906267303	0.838894995418811	0.882990293970998	0.851606228109076	0.872612436319882	0.885580191819035	0.884525090983649	0.569828376468274	0.573297998082932	0.691848516969961	0.897271153089335	0.856395080862949	0.894517060645349	0.868134224546595	0.879276678629329	0.879681150990281	0.93046012510606	0.944495450665425	0.893894655586721	0.845658491200912	0.886581631829473	0.276670455687143	0.336848154740453	0	0.888688801093712	0.895387660350663	0.907156583942367	0.90465765138039	0.90476677573345	0.900082010935202	0.899900578829945	0.872654762421156	0.881041312267604	0.892402038266419	0.891814456170892	0.884575708217844	0.487285930101179	0.515374286251499	0.517106291511575	0.895468620027643	0.891355066401343	0.896073212868282	0.876114869265771	0.882839143777707	0.907391930041102
"WTD5MR1"	0.766750181265236	0.794018882720672	0.776635403455219	0.806122142023123	0.668869511864488	0.83860505543086	0.648667921687444	0.860112281473543	0.801977772827668	0.901367639556809	0.929105818702984	0.901354741389459	0.605881694692521	0.610756892140404	0.780033811513005	0.591982096658227	0.564885872661555	0.569567918917775	0.751773367271942	0.777310170132676	0.634277798333604	0.823721871318486	0.827562383017343	0.94274336221422	0.933345601068069	0.955307681713001	0.927092593484346	0.858805039352525	0.828494708300537	0.815581983004473	0.690016033446934	0.622456310348875	0.681400565871842	0.684765002151887	0.737665788978412	0.603269459887846	0.673043098039443	0.782104262549902	0.511806446427692	0.881958637492101	0.834963424804163	0.848422246895352	0.601960983475388	0.604128655082609	0.647939390328659	0.651159510291429	0.689912803052388	0.672690979628419	0.71957265049499	0.852267785556675	0.719950922382909	0.673915776686706	0.732665579997921	0.737546376610431	0.855442446364325	0.872598126038962	0.794388052156407	0.599434384590115	0.694300596364501	0.712784354696249	0.741080046615823	0.741538239837415	0.854300040229583	0.818664773589233	0.868860461290152	0.810617173652824	0.768719457316639	0.738408263394041	0.878931246865236	0.496752109265978	0.558068821705328	0.440973354179098	0.923330423947415	0.846173413118065	0.924941355639649	0.695417476290116	0.531703681552798	0.3081942793547	0.644728533173267	0.626163169961145	0.692419508010899	0.878260216965077	0.440611956111387	0.584095520503902	0.878455945408012	0.905897228005718	0.817717818588958	0.91865877897825	0.895516735245343	0.939136649333752	0.881608401968907	0.825567643075963	0.860657450716237	0.614036731871779	0.65440156196673	0.67843512443694	0.63924547799626	0.810539621813929	0.811634855439455	0.693739714963947	0.814005358463766	0.904625081432087	0.848212573096113	0.888688801093712	0	0.300019009825545	0.153607105235339	0.449866337180453	0.449722103123969	0.720297239221666	0.801363095487158	0.563532054457854	0.781931520285944	0.59624763791274	0.628031403724446	0.647506974576046	0.761579073728003	0.800851524571679	0.735914082198527	0.604437577358925	0.66105424238482	0.61582095834748	0.553812544732273	0.560713743820539	0.529683558543911
"WTD5MR2"	0.698639782094415	0.679815282379096	0.72771405601462	0.789918437725217	0.659202759924761	0.836020205148618	0.659168949001765	0.864229506242455	0.808110927706831	0.896221934853119	0.92536210844303	0.898738477597109	0.614162743186942	0.679076949376411	0.765830820556515	0.602518619330547	0.56447585670265	0.582477223739723	0.746104099166718	0.777492981459721	0.679486402881886	0.815041222358527	0.8159705446917	0.936312328124937	0.931700008909314	0.951845897512044	0.920248144815247	0.855711442194024	0.798074752024133	0.811664640457672	0.779588831399006	0.781975040257813	0.784774272303166	0.537020235483972	0.730617348094863	0.48665027748167	0.680108594405421	0.814710877266431	0.588491008807739	0.862880922988857	0.841170857206209	0.832101858743472	0.599497025134299	0.597985300869145	0.633548027475318	0.636682714731797	0.665765341165071	0.557452515439493	0.714879088205598	0.839753318595092	0.706726529877802	0.630402880084697	0.731330567423877	0.683830497784812	0.823764983437369	0.847659084629497	0.763546878539495	0.528567059518455	0.53943372311986	0.557641595376816	0.703823037272587	0.712767974543252	0.828287505419259	0.669615510225873	0.862316965643401	0.66257769174843	0.755778458127186	0.717177681807352	0.863375424930418	0.680787273647463	0.653312146416377	0.585750755132361	0.923537920876932	0.850923002247633	0.934427281451645	0.715808705947452	0.598887870002039	0.492089925973137	0.625702754540627	0.638834081458291	0.668163871741234	0.877525386815757	0.628170990048078	0.738604967826381	0.857329514817558	0.879980674486898	0.783526945477601	0.915521877154141	0.895080042590922	0.936786603444283	0.869197760475196	0.811083851677773	0.846843612247246	0.761473679943292	0.724321851888249	0.752695081881343	0.484068235885958	0.643558299548454	0.84752857181141	0.675236568644334	0.805241467493446	0.900231524293341	0.860531772186524	0.895387660350663	0.300019009825545	0	0.215480454648158	0.442137812903179	0.424455073305498	0.497612906933738	0.788784466305426	0.567375232032266	0.766772502365432	0.569131376750715	0.561492755966385	0.607563719013706	0.782048471394351	0.793709720013031	0.758199511812617	0.468238094386729	0.55558151464973	0.466547053084054	0.523963685055382	0.478828469188097	0.418268367587564
"WTD5MR3"	0.710460156488908	0.702306404406784	0.733474302702255	0.807478843656034	0.670612368006515	0.856620261052691	0.67273794297333	0.877501751767681	0.825787466787524	0.908294504165356	0.942563265836324	0.910892251847699	0.609654616201988	0.626897501413606	0.79917130635834	0.576024578462438	0.565316728594879	0.57612980179182	0.760020012229696	0.797397001820551	0.655553202379173	0.844214674047145	0.846047955688328	0.959748091862173	0.942215429032395	0.960396377739625	0.938181409463864	0.876727010458315	0.840436136102581	0.828393280814784	0.713451734912021	0.687263666403414	0.705237416777875	0.610361604503093	0.734497004275726	0.514988179792249	0.663810028786476	0.794627881506363	0.501080326440427	0.871382079250612	0.853100294157809	0.84012609622425	0.599757722420489	0.608253075914736	0.63470674813626	0.635134707834523	0.703152411243118	0.609579795402136	0.732601578217018	0.853611909833772	0.732255674770113	0.636228959652457	0.719944463655756	0.73344391866769	0.838028463165912	0.878428489084757	0.783345440239737	0.561027871771179	0.616183771902907	0.619849452098215	0.730669336000558	0.731598292673387	0.85067617497577	0.711719879396106	0.849545586146801	0.706007729627584	0.783109776324788	0.7365556673761	0.893421022845918	0.534369359824926	0.556547356905957	0.4408694304715	0.931824464283274	0.863567458312279	0.944177781306041	0.741930576667896	0.503257892182872	0.401607289757327	0.629282082558331	0.616797805078215	0.677912989169981	0.897648322788588	0.489438006227079	0.637564722784083	0.897675502907749	0.916034009833907	0.836202100885037	0.930162711853777	0.912988166066982	0.945741158504479	0.897489329396879	0.839549527275317	0.871768178804662	0.677932420710665	0.679309597213674	0.692486604315317	0.549642864332077	0.712625860604369	0.874574706332726	0.681033833179165	0.825142537485459	0.910095395929078	0.863068500905072	0.907156583942367	0.153607105235339	0.215480454648158	0	0.417389903021954	0.405549507096196	0.628522429592068	0.814119786801305	0.564367502402127	0.794293573098576	0.589447247874988	0.624923723433564	0.639816526230981	0.763876282430452	0.819378522889422	0.758483407269517	0.516872617091682	0.596036722484429	0.525783359960815	0.538266047299196	0.492386227024747	0.436850375923019
"WTD5NUSR1"	0.750732029610444	0.774315777945702	0.75875495670067	0.832504145936982	0.7329881481388	0.864775360579257	0.674491260469381	0.877107520227468	0.822821354379345	0.902059168942437	0.942581406651392	0.903489191706906	0.577166646468999	0.767677502032595	0.77639746377216	0.294483894422473	0.422469925191706	0.282242060904321	0.807856156242773	0.794257703081233	0.74002776850472	0.845086874906327	0.846384761907723	0.962648138039487	0.940492304639518	0.961794313298405	0.934003098031376	0.884669176976869	0.832431012818036	0.829480436914319	0.853774623833518	0.857112712955237	0.852638081177084	0.659501486571877	0.764277166425409	0.591229249536037	0.672855135722328	0.75443293163873	0.345849210692965	0.893623394287333	0.856874971540294	0.85589321090499	0.34936400545303	0.365884002718594	0.376078956785907	0.580840932792731	0.697384047325572	0.64103905918709	0.743913462518096	0.883242649303428	0.75337628355883	0.52895890456239	0.563524649096151	0.721997577990008	0.864410866552091	0.889974580247291	0.80178830401998	0.582696215208137	0.675840227850219	0.693257434186044	0.757575072291149	0.758695088492958	0.874189598153959	0.818841433365881	0.888244076611609	0.812612908225742	0.816030296707884	0.809564078923252	0.908131098784655	0.710779846777853	0.471835471370027	0.501952044118574	0.929410152145109	0.860346134411319	0.942423792358285	0.760448234547889	0.61952275751575	0.59585493609522	0.421591985536977	0.415444454360304	0.535474524792907	0.90049035860188	0.605785502454117	0.803057502708343	0.905685643653982	0.922173107822833	0.846741978899659	0.926460166042822	0.904735505902715	0.945405200952449	0.890031586555837	0.83516366467807	0.852379007197673	0.849718507919024	0.791616172126582	0.838022721866757	0.610863162085562	0.781646715311748	0.888897878049544	0.733869454437982	0.84337948724901	0.907942316218896	0.862127553683402	0.90465765138039	0.449866337180453	0.442137812903179	0.417389903021954	0	0.267206042298139	0.672540473190225	0.821048485894992	0.56010751291332	0.79263440265108	0.635671679339883	0.667612239525918	0.735604385398925	0.842938990379447	0.823837595066101	0.839223904092579	0.654931432465429	0.629004183633535	0.605418869810948	0.478759141100536	0.507404198705851	0.403581336594003
"WTD5NUSR2"	0.738907400601455	0.76992225127136	0.752512008492695	0.81923917000364	0.672679976864916	0.859699354609329	0.572980407628158	0.851968888996784	0.799297866311027	0.900820350918422	0.935214334796216	0.899804365216328	0.497002144648948	0.723261577868815	0.755064000750285	0.474104334938482	0.424531538769308	0.478835554124329	0.775589521671649	0.769117647058823	0.683562511556646	0.839577538075631	0.842025759400311	0.93660131068287	0.939879875903111	0.960675810914228	0.925779945948576	0.881549220010759	0.843033876156211	0.828099517282491	0.808637588047346	0.812371958042249	0.80989137687592	0.663546639660099	0.755670544945949	0.580887051734333	0.645148395905945	0.749632231664603	0.403944026788453	0.893608772692121	0.857853282310585	0.85110606527639	0.435768117083178	0.448937061811207	0.488679933388194	0.531289926003749	0.687593906457343	0.608509314407198	0.742327319813158	0.882857291340505	0.745371931692542	0.545045954537096	0.578933386365947	0.715251260198981	0.865877065680446	0.889848977251004	0.799605905640012	0.562829112675313	0.671654482062734	0.684686518449033	0.752882626433373	0.757723850945164	0.873504813075714	0.799884598620949	0.883853573788048	0.793199448596596	0.78282836129451	0.763168380907985	0.898412450043579	0.666306913200743	0.516787468736619	0.411306929845723	0.925898743336829	0.836649076313303	0.941026716466198	0.754123354681635	0.575959907666344	0.573442782924131	0.270543426925733	0.248135380682246	0.354169095898384	0.89565512100648	0.546518267037728	0.751555541666162	0.890225688904494	0.908225448438007	0.829610094921701	0.920911057633697	0.899180395336165	0.946849590230155	0.89760227520932	0.834915929458842	0.871282079553124	0.804885506530813	0.747015208048295	0.793506067850339	0.605882611627308	0.78067536544348	0.887250982610923	0.701324904729239	0.84275883566093	0.90747566665015	0.861999558736474	0.90476677573345	0.449722103123969	0.424455073305498	0.405549507096196	0.267206042298139	0	0.653923945265601	0.816071682583918	0.516643279896647	0.788571896676998	0.586401854404728	0.640209037845343	0.644148621773417	0.805722520737141	0.822936771234926	0.801122917837722	0.613158410573772	0.622365528021901	0.572740213825404	0.470449673417391	0.487304012200363	0.3832020991903
"WTD5NUSR3"	0.654456704618708	0.659290760655013	0.68881968397341	0.840751557480964	0.78199756190328	0.834617416096524	0.785539859622316	0.862682936352459	0.83694879043621	0.887454102971845	0.917054872152055	0.889643324965497	0.757417238819839	0.772095380369385	0.762406579984213	0.819677150237839	0.703751645358271	0.818899143372991	0.858854758412812	0.823133218894644	0.833462809035677	0.857858771791548	0.865124721038752	0.917571917081015	0.938946206428056	0.960852416553835	0.920073698123052	0.881115208998321	0.807199598946698	0.870263484856062	0.906956688320664	0.906421087504323	0.910152507417544	0.49654634754814	0.818724067115308	0.587161934986445	0.813298148540976	0.878534944897868	0.810179572590068	0.884356006239806	0.892420294661045	0.840091208626476	0.746908568564682	0.749753057554239	0.731321593357595	0.697517442013039	0.676429889902698	0.481359497488812	0.803125626604743	0.851197313773484	0.821670141707391	0.618235883440592	0.770509383157931	0.649069915170616	0.857371014500744	0.854351344138429	0.825202293031766	0.583333924714287	0.541336766867022	0.466572362456135	0.71875202511836	0.712173152030039	0.837284762746111	0.623323709543679	0.879853904818682	0.620792507086908	0.840712698517757	0.81216104066547	0.870756771234456	0.809682016819413	0.830484975173025	0.803173146149906	0.917074050324285	0.832733968524642	0.934360522598528	0.814226269635951	0.827359139624853	0.783353396472039	0.762219593788232	0.774976874612235	0.704228561615334	0.883540225248878	0.83623640493728	0.84738287603336	0.836109737166047	0.871423702479246	0.861803919896834	0.909898343697258	0.894667045562186	0.936176789790114	0.849671391349661	0.832061884440432	0.837293126854764	0.899944515195643	0.833322845609126	0.887903386106381	0.50627058342906	0.570290424149902	0.859956531095762	0.750062959182544	0.845318159538538	0.897877296941314	0.872781421879778	0.900082010935202	0.720297239221666	0.497612906933738	0.628522429592068	0.672540473190225	0.653923945265601	0	0.791425086823231	0.749080157503845	0.775830946713781	0.587021940977532	0.655284759245156	0.701640056778256	0.833050501266474	0.860578540469477	0.860932557303173	0.474242807687621	0.570739359119594	0.488456136297968	0.65688090781956	0.584247668762151	0.536333177539132
"WTD5OKAR1"	0.803246084460721	0.822967828786505	0.807425370619053	0.834507576953552	0.789040871328792	0.826388083532717	0.804536480388007	0.8550998075667	0.84900642510278	0.878936783655503	0.916336184998227	0.896350167202627	0.793497823845645	0.819340037382856	0.818396225123259	0.800510699603543	0.793203070253572	0.808562888113394	0.833246178396418	0.823010772758786	0.773192037938951	0.877617720046254	0.880345421029121	0.928757662506751	0.931986298989117	0.951414363530407	0.923164748386499	0.894883239363328	0.873816182409072	0.886474757501519	0.895996022568102	0.90121218439718	0.895329554179917	0.799168807971628	0.820214622713094	0.757133082063143	0.787835955751883	0.839257743722399	0.793954579748152	0.872869407583775	0.876750011929188	0.820833932905389	0.786857507593305	0.784195298110338	0.789084039830259	0.790896570332606	0.796507608189771	0.792851815279774	0.672903603076769	0.774259426921629	0.722770164883744	0.756106696249793	0.771024657030426	0.791063874664459	0.855222863809512	0.853569538803212	0.834388002904945	0.765845362751136	0.827714152897923	0.793698961312304	0.786440347342549	0.786087058302058	0.82505796171266	0.917304557349815	0.906521149363902	0.899786000631182	0.833446867216291	0.831840787584349	0.867115291805493	0.861694036629454	0.817511977929044	0.810818232037657	0.909692995353493	0.85234330369148	0.900553183549315	0.817281407641063	0.829054157562185	0.800022492209078	0.844570019415111	0.814508686185813	0.844819008553732	0.859962357536626	0.806414980341173	0.846634184379691	0.871719317563873	0.875309048117827	0.883308138647867	0.915070974258517	0.885837109621464	0.942786711756835	0.87185063463282	0.844278330092833	0.866908482685022	0.884227923950428	0.809592891385569	0.856328561494023	0.833160688003011	0.916417931888703	0.878757483491813	0.807077138585452	0.887052153732717	0.895075878927358	0.84994865753711	0.899900578829945	0.801363095487158	0.788784466305426	0.814119786801305	0.821048485894992	0.816071682583918	0.791425086823231	0	0.591696191079682	0.522304678655934	0.714928974684596	0.757480575451366	0.847128149767291	0.906025437305231	0.868664316195768	0.888447774013455	0.844736981804139	0.773234040645441	0.781294177187503	0.737461824249404	0.756159866138659	0.764214770112774
"WTD5OKAR2"	0.809251970653761	0.84023492432031	0.821053972641805	0.787335740718158	0.650207274181924	0.802506672565279	0.619534268591477	0.79004384200871	0.792648328085762	0.87788345824044	0.907919910224681	0.88993694880849	0.528405375024781	0.689309443260637	0.766143593270994	0.620930772966934	0.533359873427337	0.628416765763582	0.729280285213226	0.744982832698038	0.631978611524521	0.808049530258843	0.808653477317719	0.914575876301526	0.927654701639124	0.95370676373862	0.919213310543918	0.836890662375464	0.801082023731127	0.795370509154629	0.78680455616399	0.793004824725338	0.789054202887583	0.74354078279295	0.724164938641025	0.629756091342355	0.63122605180722	0.729244269388734	0.519956225252111	0.861001083280355	0.819063244142202	0.817357719340063	0.582621456167768	0.554076865273677	0.603208803248749	0.650600355623788	0.701911551672766	0.739446214911053	0.596952234670417	0.774068893597503	0.573020000003353	0.644197363366507	0.613767076206753	0.723346180988105	0.828764324121438	0.853175673888535	0.773400949268285	0.655180388688858	0.756052550521195	0.768788656363579	0.722977993446306	0.732467676560208	0.826492624226489	0.892432613922855	0.895628180259343	0.851927821142594	0.719868715453748	0.733649224814623	0.796997361354275	0.640480479036801	0.602974332244971	0.521723066810701	0.899267654010892	0.836346502187257	0.912897570932463	0.67242001468278	0.592442753303908	0.590576077621796	0.649005320390622	0.59691863357565	0.654005644139878	0.862542058090795	0.515334270733601	0.712737242311857	0.847344028692161	0.867549607252113	0.803671455591849	0.900657320983147	0.881732538460517	0.93339416403376	0.855845860613604	0.796190943513415	0.838063004479563	0.781850897930579	0.72417915241672	0.777437037519404	0.766179150756647	0.888789947765158	0.854357494758369	0.672602482173973	0.805404963858892	0.891709759397384	0.830364386841567	0.872654762421156	0.563532054457854	0.567375232032266	0.564367502402127	0.56010751291332	0.516643279896647	0.749080157503845	0.591696191079682	0	0.537000074680637	0.548927518546017	0.605576395110843	0.708121238064941	0.801050610564654	0.787306016397486	0.764366344390161	0.724687851341122	0.650379981718515	0.675927187142829	0.549704067474437	0.545129863163981	0.543598216584739
